X,Y,I
0.0,170.0,1.1373e-12
0.0,170.0,1.1082e-12
0.0,170.0,1.0792e-12
0.0,170.0,1.0803e-12
0.0,170.0,1.0897e-12
0.0,170.0,1.0753e-12
0.0,170.0,1.0334e-12
0.0,170.0,9.804e-13
0.0,170.0,9.749e-13
0.0,170.0,9.561e-13
0.0,170.0,9.336e-13
0.0,170.0,9.027e-13
0.0,170.0,8.971e-13
0.0,170.0,8.982e-13
0.0,170.0,9.077e-13
0.0,170.0,8.888e-13
0.0,170.0,9.097e-13
0.0,170.0,8.959e-13
0.0,170.0,8.922e-13
0.0,170.0,9.183e-13
0.0,170.0,9.822e-13
0.0,170.0,9.642e-13
0.0,170.0,1.0024e-12
0.0,170.0,9.147e-13
0.0,170.0,8.907e-13
0.0,170.0,9.608e-13
0.0,170.0,9.484e-13
0.0,170.0,9.074e-13
0.0,170.0,9.089e-13
0.0,170.0,9.267e-13
0.0,170.0,9.258e-13
0.0,170.0,8.823e-13
0.0,170.0,8.935e-13
0.0,170.0,8.942e-13
0.0,170.0,9.244e-13
0.0,170.0,8.768e-13
0.0,170.0,8.994e-13
0.0,170.0,9.079e-13
0.0,170.0,9.349e-13
0.0,170.0,9.181e-13
0.0,170.0,8.846e-13
0.0,170.0,8.815e-13
0.0,170.0,8.858e-13
0.0,170.0,9.188e-13
0.0,170.0,9.316e-13
0.0,170.0,9.055e-13
0.0,170.0,8.827e-13
0.0,170.0,9.004e-13
0.0,170.0,8.711e-13
0.0,170.0,8.652e-13
0.0,170.0,9.202e-13
0.0,170.0,9.1e-13
0.0,170.0,8.851e-13
0.0,175.0,8.641e-13
0.0,175.0,8.631e-13
0.0,175.0,8.699e-13
0.0,175.0,9.086e-13
0.0,175.0,8.871e-13
0.0,175.0,8.574e-13
0.0,175.0,8.943e-13
0.0,175.0,9.378e-13
0.0,175.0,1.0039e-12
0.0,175.0,9.985e-13
0.0,175.0,1.0118e-12
0.0,175.0,1.1565e-12
0.0,175.0,1.3103e-12
0.0,175.0,1.4589e-12
0.0,175.0,1.5205e-12
0.0,175.0,1.6128e-12
0.0,175.0,1.5768e-12
0.0,175.0,1.603e-12
0.0,175.0,1.5962e-12
0.0,175.0,1.5781e-12
0.0,175.0,1.5702e-12
0.0,175.0,1.5812e-12
0.0,175.0,1.6039e-12
0.0,175.0,1.6041e-12
0.0,175.0,1.6077e-12
0.0,175.0,1.5952e-12
0.0,175.0,1.6128e-12
0.0,175.0,1.6465e-12
0.0,175.0,1.6004e-12
0.0,175.0,1.5837e-12
0.0,175.0,1.6225e-12
0.0,175.0,1.6356e-12
0.0,175.0,1.6344e-12
0.0,175.0,1.639e-12
0.0,175.0,1.5835e-12
0.0,175.0,1.6085e-12
0.0,175.0,1.5769e-12
0.0,175.0,1.626e-12
0.0,175.0,1.6236e-12
0.0,175.0,1.5963e-12
0.0,175.0,1.6223e-12
0.0,175.0,1.5846e-12
0.0,175.0,1.6013e-12
0.0,175.0,1.6094e-12
0.0,175.0,1.664e-12
0.0,175.0,1.6296e-12
0.0,175.0,1.6706e-12
0.0,175.0,1.6231e-12
0.0,175.0,1.6163e-12
0.0,175.0,1.6624e-12
0.0,175.0,1.6247e-12
0.0,175.0,1.6512e-12
0.0,175.0,1.6622e-12
0.0,180.0,2.49684e-11
0.0,180.0,3.25795e-11
0.0,180.0,3.99451e-11
0.0,180.0,4.61318e-11
0.0,180.0,4.93837e-11
0.0,180.0,5.15664e-11
0.0,180.0,5.27193e-11
0.0,180.0,5.36486e-11
0.0,180.0,5.46292e-11
0.0,180.0,5.53919e-11
0.0,180.0,5.56721e-11
0.0,180.0,5.57718e-11
0.0,180.0,5.56967e-11
0.0,180.0,5.57411e-11
0.0,180.0,5.58386e-11
0.0,180.0,5.58238e-11
0.0,180.0,5.58217e-11
0.0,180.0,5.57181e-11
0.0,180.0,5.56722e-11
0.0,180.0,5.5662e-11
0.0,180.0,5.5662e-11
0.0,180.0,5.54019e-11
0.0,180.0,5.56812e-11
0.0,180.0,5.59335e-11
0.0,180.0,5.60441e-11
0.0,180.0,5.56483e-11
0.0,180.0,5.54081e-11
0.0,180.0,5.54153e-11
0.0,180.0,5.5446e-11
0.0,180.0,5.56829e-11
0.0,180.0,5.54087e-11
0.0,180.0,5.55407e-11
0.0,180.0,5.57935e-11
0.0,180.0,5.53324e-11
0.0,180.0,5.5396e-11
0.0,180.0,5.56995e-11
0.0,180.0,5.57258e-11
0.0,180.0,5.6112e-11
0.0,180.0,5.60531e-11
0.0,180.0,5.56574e-11
0.0,180.0,5.57369e-11
0.0,180.0,5.54808e-11
0.0,180.0,5.60347e-11
0.0,180.0,5.61711e-11
0.0,180.0,5.61371e-11
0.0,180.0,5.59433e-11
0.0,180.0,5.57598e-11
0.0,180.0,5.58686e-11
0.0,180.0,5.59802e-11
0.0,180.0,5.58758e-11
0.0,180.0,5.56866e-11
0.0,180.0,5.55248e-11
0.0,185.0,5.54648e-11
0.0,185.0,5.50188e-11
0.0,185.0,5.50068e-11
0.0,185.0,5.38217e-11
0.0,185.0,5.39093e-11
0.0,185.0,5.41403e-11
0.0,185.0,5.39528e-11
0.0,185.0,5.3915e-11
0.0,185.0,5.36339e-11
0.0,185.0,5.3595e-11
0.0,185.0,5.35634e-11
0.0,185.0,5.34996e-11
0.0,185.0,5.36588e-11
0.0,185.0,5.36291e-11
0.0,185.0,5.36042e-11
0.0,185.0,5.34324e-11
0.0,185.0,5.34089e-11
0.0,185.0,5.32286e-11
0.0,185.0,5.34668e-11
0.0,185.0,5.35236e-11
0.0,185.0,5.37174e-11
0.0,185.0,5.34048e-11
0.0,185.0,5.3144e-11
0.0,185.0,5.31069e-11
0.0,185.0,5.32732e-11
0.0,185.0,5.33044e-11
0.0,185.0,5.34842e-11
0.0,185.0,5.36491e-11
0.0,185.0,5.37923e-11
0.0,185.0,5.31771e-11
0.0,185.0,5.35178e-11
0.0,185.0,5.3673e-11
0.0,185.0,5.38631e-11
0.0,185.0,5.36144e-11
0.0,185.0,5.33204e-11
0.0,185.0,5.31584e-11
0.0,185.0,5.31862e-11
0.0,185.0,5.31823e-11
0.0,185.0,5.30782e-11
0.0,185.0,5.30896e-11
0.0,185.0,5.34293e-11
0.0,185.0,5.32442e-11
0.0,185.0,5.34759e-11
0.0,185.0,5.33824e-11
0.0,185.0,5.382e-11
0.0,185.0,5.36349e-11
0.0,185.0,5.37746e-11
0.0,185.0,5.34883e-11
0.0,185.0,5.3313e-11
0.0,185.0,5.33435e-11
0.0,185.0,5.31681e-11
0.0,185.0,5.30519e-11
0.0,190.0,5.27859e-11
0.0,190.0,5.28393e-11
0.0,190.0,5.29496e-11
0.0,190.0,5.28482e-11
0.0,190.0,5.27485e-11
0.0,190.0,5.27604e-11
0.0,190.0,5.28873e-11
0.0,190.0,5.2718e-11
0.0,190.0,5.25644e-11
0.0,190.0,5.25202e-11
0.0,190.0,5.26735e-11
0.0,190.0,5.28161e-11
0.0,190.0,5.30247e-11
0.0,190.0,5.29291e-11
0.0,190.0,5.28881e-11
0.0,190.0,5.30104e-11
0.0,190.0,5.31006e-11
0.0,190.0,5.28018e-11
0.0,190.0,5.29231e-11
0.0,190.0,5.27212e-11
0.0,190.0,5.2595e-11
0.0,190.0,5.26813e-11
0.0,190.0,5.27023e-11
0.0,190.0,5.31049e-11
0.0,190.0,5.30188e-11
0.0,190.0,5.30127e-11
0.0,190.0,5.31624e-11
0.0,190.0,5.28469e-11
0.0,190.0,5.26742e-11
0.0,190.0,5.31156e-11
0.0,190.0,5.30719e-11
0.0,190.0,5.27312e-11
0.0,190.0,5.29988e-11
0.0,190.0,5.32402e-11
0.0,190.0,5.27101e-11
0.0,190.0,5.2806e-11
0.0,190.0,5.26473e-11
0.0,190.0,5.30731e-11
0.0,190.0,5.30194e-11
0.0,190.0,5.28661e-11
0.0,190.0,5.28177e-11
0.0,190.0,5.30247e-11
0.0,190.0,5.27214e-11
0.0,190.0,5.26162e-11
0.0,190.0,5.24581e-11
0.0,190.0,5.2743e-11
0.0,190.0,5.28036e-11
0.0,190.0,5.29577e-11
0.0,190.0,5.31022e-11
0.0,190.0,5.2846e-11
0.0,190.0,5.29379e-11
0.0,190.0,5.28876e-11
5.0,190.0,5.36992e-11
5.0,190.0,5.39574e-11
5.0,190.0,5.40145e-11
5.0,190.0,5.34687e-11
5.0,190.0,5.34514e-11
5.0,190.0,5.37612e-11
5.0,190.0,5.34644e-11
5.0,190.0,5.39658e-11
5.0,190.0,5.42195e-11
5.0,190.0,5.48549e-11
5.0,190.0,5.50917e-11
5.0,190.0,5.52787e-11
5.0,190.0,5.5595e-11
5.0,190.0,5.59118e-11
5.0,190.0,5.57851e-11
5.0,190.0,5.56395e-11
5.0,190.0,5.57537e-11
5.0,190.0,5.57341e-11
5.0,190.0,5.59188e-11
5.0,190.0,5.54821e-11
5.0,190.0,5.52747e-11
5.0,190.0,5.54509e-11
5.0,190.0,5.53493e-11
5.0,190.0,5.5378e-11
5.0,190.0,5.60586e-11
5.0,190.0,5.58567e-11
5.0,190.0,5.54653e-11
5.0,190.0,5.58154e-11
5.0,190.0,5.58431e-11
5.0,190.0,5.567e-11
5.0,190.0,5.57688e-11
5.0,190.0,5.59298e-11
5.0,190.0,5.56972e-11
5.0,190.0,5.55686e-11
5.0,190.0,5.55397e-11
5.0,190.0,5.5837e-11
5.0,190.0,5.56372e-11
5.0,190.0,5.58088e-11
5.0,190.0,5.56963e-11
5.0,190.0,5.58969e-11
5.0,190.0,5.57617e-11
5.0,190.0,5.57274e-11
5.0,190.0,5.56612e-11
5.0,190.0,5.57719e-11
5.0,190.0,5.53788e-11
5.0,190.0,5.55015e-11
5.0,190.0,5.59886e-11
5.0,190.0,5.56697e-11
5.0,190.0,5.57535e-11
5.0,190.0,5.52989e-11
5.0,190.0,5.54865e-11
5.0,190.0,5.57998e-11
5.0,185.0,5.6743e-11
5.0,185.0,5.69576e-11
5.0,185.0,5.61419e-11
5.0,185.0,5.60215e-11
5.0,185.0,5.52382e-11
5.0,185.0,5.42792e-11
5.0,185.0,5.36358e-11
5.0,185.0,5.20097e-11
5.0,185.0,4.86029e-11
5.0,185.0,4.46688e-11
5.0,185.0,3.89444e-11
5.0,185.0,2.8789e-11
5.0,185.0,2.10698e-11
5.0,185.0,1.61787e-11
5.0,185.0,1.36803e-11
5.0,185.0,1.29065e-11
5.0,185.0,1.29238e-11
5.0,185.0,1.29782e-11
5.0,185.0,1.27246e-11
5.0,185.0,1.27294e-11
5.0,185.0,1.26095e-11
5.0,185.0,1.25651e-11
5.0,185.0,1.251e-11
5.0,185.0,1.25719e-11
5.0,185.0,1.28329e-11
5.0,185.0,1.29355e-11
5.0,185.0,1.25948e-11
5.0,185.0,1.2707e-11
5.0,185.0,1.27465e-11
5.0,185.0,1.26137e-11
5.0,185.0,1.25167e-11
5.0,185.0,1.23475e-11
5.0,185.0,1.27804e-11
5.0,185.0,1.27465e-11
5.0,185.0,1.27225e-11
5.0,185.0,1.25642e-11
5.0,185.0,1.27459e-11
5.0,185.0,1.26691e-11
5.0,185.0,1.28314e-11
5.0,185.0,1.26948e-11
5.0,185.0,1.22754e-11
5.0,185.0,1.24762e-11
5.0,185.0,1.24988e-11
5.0,185.0,1.31299e-11
5.0,185.0,1.28513e-11
5.0,185.0,1.24614e-11
5.0,185.0,1.26762e-11
5.0,185.0,1.24855e-11
5.0,185.0,1.28345e-11
5.0,185.0,1.26341e-11
5.0,185.0,1.2469e-11
5.0,185.0,1.24183e-11
5.0,180.0,1.9509e-12
5.0,180.0,1.5236e-12
5.0,180.0,1.3734e-12
5.0,180.0,1.2316e-12
5.0,180.0,1.1479e-12
5.0,180.0,1.0844e-12
5.0,180.0,1.0707e-12
5.0,180.0,1.0354e-12
5.0,180.0,1.0239e-12
5.0,180.0,1.0179e-12
5.0,180.0,1.0163e-12
5.0,180.0,9.766e-13
5.0,180.0,9.809e-13
5.0,180.0,9.316e-13
5.0,180.0,9.12e-13
5.0,180.0,9.374e-13
5.0,180.0,8.907e-13
5.0,180.0,9.304e-13
5.0,180.0,9.339e-13
5.0,180.0,9.558e-13
5.0,180.0,9.586e-13
5.0,180.0,9.403e-13
5.0,180.0,9.467e-13
5.0,180.0,9.876e-13
5.0,180.0,9.241e-13
5.0,180.0,9.508e-13
5.0,180.0,9.603e-13
5.0,180.0,9.187e-13
5.0,180.0,8.935e-13
5.0,180.0,8.677e-13
5.0,180.0,9.369e-13
5.0,180.0,9.687e-13
5.0,180.0,9.438e-13
5.0,180.0,9.985e-13
5.0,180.0,9.58e-13
5.0,180.0,9.098e-13
5.0,180.0,9.493e-13
5.0,180.0,9.258e-13
5.0,180.0,9.334e-13
5.0,180.0,9.628e-13
5.0,180.0,9.45e-13
5.0,180.0,9.51e-13
5.0,180.0,9.603e-13
5.0,180.0,9.984e-13
5.0,180.0,1.0038e-12
5.0,180.0,9.853e-13
5.0,180.0,9.779e-13
5.0,180.0,9.828e-13
5.0,180.0,9.557e-13
5.0,180.0,9.245e-13
5.0,180.0,9.66e-13
5.0,180.0,9.671e-13
5.0,175.0,9.9e-13
5.0,175.0,1.0327e-12
5.0,175.0,1.0108e-12
5.0,175.0,1.0323e-12
5.0,175.0,1.0315e-12
5.0,175.0,1.0521e-12
5.0,175.0,1.0328e-12
5.0,175.0,1.0711e-12
5.0,175.0,1.0561e-12
5.0,175.0,1.1211e-12
5.0,175.0,1.1259e-12
5.0,175.0,1.1357e-12
5.0,175.0,1.1631e-12
5.0,175.0,1.1715e-12
5.0,175.0,1.2202e-12
5.0,175.0,1.2503e-12
5.0,175.0,1.1785e-12
5.0,175.0,1.1724e-12
5.0,175.0,1.2138e-12
5.0,175.0,1.2364e-12
5.0,175.0,1.194e-12
5.0,175.0,1.1614e-12
5.0,175.0,1.1891e-12
5.0,175.0,1.1944e-12
5.0,175.0,1.1754e-12
5.0,175.0,1.2127e-12
5.0,175.0,1.1826e-12
5.0,175.0,1.1826e-12
5.0,175.0,1.1465e-12
5.0,175.0,1.1611e-12
5.0,175.0,1.1766e-12
5.0,175.0,1.1442e-12
5.0,175.0,1.161e-12
5.0,175.0,1.1608e-12
5.0,175.0,1.1697e-12
5.0,175.0,1.117e-12
5.0,175.0,1.1739e-12
5.0,175.0,1.1667e-12
5.0,175.0,1.1859e-12
5.0,175.0,1.2041e-12
5.0,175.0,1.2033e-12
5.0,175.0,1.1253e-12
5.0,175.0,1.0952e-12
5.0,175.0,1.1488e-12
5.0,175.0,1.1849e-12
5.0,175.0,1.127e-12
5.0,175.0,1.1649e-12
5.0,175.0,1.156e-12
5.0,175.0,1.142e-12
5.0,175.0,1.1573e-12
5.0,175.0,1.1842e-12
5.0,170.0,1.2548e-12
5.0,170.0,1.26e-12
5.0,170.0,1.2276e-12
5.0,170.0,1.3307e-12
5.0,170.0,1.3139e-12
5.0,170.0,1.353e-12
5.0,170.0,1.3602e-12
5.0,170.0,1.3183e-12
5.0,170.0,1.3327e-12
5.0,170.0,1.3944e-12
5.0,170.0,1.3693e-12
5.0,170.0,1.3848e-12
5.0,170.0,1.3848e-12
5.0,170.0,1.3431e-12
5.0,170.0,1.3449e-12
5.0,170.0,1.3662e-12
5.0,170.0,1.3555e-12
5.0,170.0,1.3307e-12
5.0,170.0,1.3506e-12
5.0,170.0,1.3771e-12
5.0,170.0,1.3667e-12
5.0,170.0,1.3543e-12
5.0,170.0,1.3448e-12
5.0,170.0,1.3214e-12
5.0,170.0,1.3548e-12
5.0,170.0,1.3436e-12
5.0,170.0,1.3539e-12
5.0,170.0,1.3653e-12
5.0,170.0,1.3705e-12
5.0,170.0,1.3878e-12
5.0,170.0,1.398e-12
5.0,170.0,1.3744e-12
5.0,170.0,1.3624e-12
5.0,170.0,1.3395e-12
5.0,170.0,1.3381e-12
5.0,170.0,1.3416e-12
5.0,170.0,1.3562e-12
5.0,170.0,1.3156e-12
5.0,170.0,1.3625e-12
5.0,170.0,1.3007e-12
5.0,170.0,1.2929e-12
5.0,170.0,1.3275e-12
5.0,170.0,1.3116e-12
5.0,170.0,1.2876e-12
5.0,170.0,1.2737e-12
5.0,170.0,1.3121e-12
5.0,170.0,1.3125e-12
5.0,170.0,1.3261e-12
5.0,170.0,1.3613e-12
5.0,170.0,1.3408e-12
5.0,170.0,1.3304e-12
10.0,170.0,1.2243e-12
10.0,170.0,1.2372e-12
10.0,170.0,1.2252e-12
10.0,170.0,1.2432e-12
10.0,170.0,1.2617e-12
10.0,170.0,1.2742e-12
10.0,170.0,1.2423e-12
10.0,170.0,1.2085e-12
10.0,170.0,1.2133e-12
10.0,170.0,1.2138e-12
10.0,170.0,1.2196e-12
10.0,170.0,1.2108e-12
10.0,170.0,1.2351e-12
10.0,170.0,1.2329e-12
10.0,170.0,1.2119e-12
10.0,170.0,1.2271e-12
10.0,170.0,1.2382e-12
10.0,170.0,1.2434e-12
10.0,170.0,1.2415e-12
10.0,170.0,1.2163e-12
10.0,170.0,1.1721e-12
10.0,170.0,1.2288e-12
10.0,170.0,1.2373e-12
10.0,170.0,1.2479e-12
10.0,170.0,1.202e-12
10.0,170.0,1.1809e-12
10.0,170.0,1.1944e-12
10.0,170.0,1.216e-12
10.0,170.0,1.1665e-12
10.0,170.0,1.1637e-12
10.0,170.0,1.208e-12
10.0,170.0,1.2137e-12
10.0,170.0,1.1917e-12
10.0,170.0,1.2046e-12
10.0,170.0,1.1942e-12
10.0,170.0,1.214e-12
10.0,170.0,1.239e-12
10.0,170.0,1.2112e-12
10.0,170.0,1.2307e-12
10.0,170.0,1.222e-12
10.0,170.0,1.2144e-12
10.0,170.0,1.17e-12
10.0,170.0,1.1639e-12
10.0,170.0,1.1801e-12
10.0,170.0,1.2085e-12
10.0,170.0,1.1918e-12
10.0,170.0,1.1602e-12
10.0,170.0,1.2227e-12
10.0,170.0,1.1913e-12
10.0,170.0,1.241e-12
10.0,170.0,1.2239e-12
10.0,175.0,1.2337e-12
10.0,175.0,1.2159e-12
10.0,175.0,1.2011e-12
10.0,175.0,1.2143e-12
10.0,175.0,1.192e-12
10.0,175.0,1.2556e-12
10.0,175.0,1.2809e-12
10.0,175.0,1.2888e-12
10.0,175.0,1.3818e-12
10.0,175.0,1.4568e-12
10.0,175.0,1.6162e-12
10.0,175.0,2.0733e-12
10.0,175.0,2.5141e-12
10.0,175.0,2.7579e-12
10.0,175.0,2.9139e-12
10.0,175.0,2.9335e-12
10.0,175.0,2.948e-12
10.0,175.0,2.9323e-12
10.0,175.0,2.9663e-12
10.0,175.0,2.9773e-12
10.0,175.0,2.9773e-12
10.0,175.0,2.9773e-12
10.0,175.0,2.9959e-12
10.0,175.0,2.9874e-12
10.0,175.0,3.0292e-12
10.0,175.0,3.0718e-12
10.0,175.0,2.9734e-12
10.0,175.0,2.9845e-12
10.0,175.0,3.0584e-12
10.0,175.0,3.0606e-12
10.0,175.0,3.0054e-12
10.0,175.0,3.0123e-12
10.0,175.0,3.0081e-12
10.0,175.0,3.0151e-12
10.0,175.0,2.9734e-12
10.0,175.0,2.9505e-12
10.0,175.0,3.016e-12
10.0,175.0,3.0179e-12
10.0,175.0,3.0032e-12
10.0,175.0,3.0316e-12
10.0,175.0,3.013e-12
10.0,175.0,2.9862e-12
10.0,175.0,3.0178e-12
10.0,175.0,3.0347e-12
10.0,175.0,2.9985e-12
10.0,175.0,3.0328e-12
10.0,175.0,2.9911e-12
10.0,175.0,3.0224e-12
10.0,175.0,2.9924e-12
10.0,175.0,2.9799e-12
10.0,175.0,2.9555e-12
10.0,180.0,3.17593e-11
10.0,180.0,3.71773e-11
10.0,180.0,4.13194e-11
10.0,180.0,4.35941e-11
10.0,180.0,4.5493e-11
10.0,180.0,4.59081e-11
10.0,180.0,4.63608e-11
10.0,180.0,4.68071e-11
10.0,180.0,4.73353e-11
10.0,180.0,4.74582e-11
10.0,180.0,4.69223e-11
10.0,180.0,4.60557e-11
10.0,180.0,4.50554e-11
10.0,180.0,4.42704e-11
10.0,180.0,4.3769e-11
10.0,180.0,4.39748e-11
10.0,180.0,4.40111e-11
10.0,180.0,4.38658e-11
10.0,180.0,4.38832e-11
10.0,180.0,4.38279e-11
10.0,180.0,4.38192e-11
10.0,180.0,4.36777e-11
10.0,180.0,4.37967e-11
10.0,180.0,4.38259e-11
10.0,180.0,4.40818e-11
10.0,180.0,4.4003e-11
10.0,180.0,4.40211e-11
10.0,180.0,4.39253e-11
