X,Y,I,Ierr
0.0,179.0,4.3113536e-13,1.5909214086836587e-15
0.1,179.0,4.345522857142857e-13,2.1835376362769434e-15
0.2,179.0,3.9672674285714285e-13,2.347832489477737e-15
0.3,179.0,3.987049285714286e-13,2.602670250411314e-15
0.4,179.0,4.176503285714286e-13,1.8625152505850273e-15
0.5,179.0,3.813261285714285e-13,1.8191016903867493e-15
0.6,179.0,3.699919714285714e-13,1.2442372558993442e-15
0.7,179.0,4.126670714285714e-13,1.5573630180298725e-15
0.8,179.0,3.739237428571428e-13,1.782322441645778e-15
0.9,179.0,4.373626714285714e-13,1.2758804279464867e-15
1.0,179.0,4.0361625714285707e-13,1.9948307003695892e-15
1.1,179.0,4.326009142857143e-13,1.5880122089623272e-15
1.2,179.0,4.459425e-13,1.6366861776099882e-15
1.3,179.0,4.699131714285714e-13,1.893050873533053e-15
1.4,179.0,4.641112285714287e-13,1.0920219241970889e-15
1.5,179.0,5.212791014492752e-13,1.8469893274678845e-15
1.6,179.0,5.37754044117647e-13,3.0488552116161094e-15
1.7,179.0,6.102602500000001e-13,2.1051879857104207e-15
1.8,179.0,6.559534477611941e-13,1.7853860539605436e-15
1.9,179.0,6.685253134328359e-13,1.6412319441781401e-15
2.0,179.0,6.907489117647057e-13,2.9236636297998143e-15
2.1,179.0,7.55865447761194e-13,2.7931408821703576e-15
2.2,179.0,7.636192878787879e-13,1.5581579605161093e-15
2.3,179.0,7.997691194029851e-13,1.4956675905204373e-15
2.4,179.0,8.598760151515151e-13,2.641971131005641e-15
2.5,179.0,8.56371803030303e-13,3.745678262798617e-15
2.6,179.0,8.548154153846154e-13,1.85365135061941e-15
2.7,179.0,9.298220615384615e-13,1.919798222370334e-15
2.8,179.0,9.748511076923078e-13,3.772119426794318e-15
2.9,179.0,9.883645076923076e-13,1.4019763126113614e-15
3.0,179.0,1.0441386153846153e-12,2.0433490073336728e-15
3.1,179.0,1.12755671875e-12,2.8881631328522925e-15
3.2,179.0,1.1714403124999999e-12,1.3523423142097747e-15
3.3,179.0,1.1840375e-12,1.972540225548329e-15
3.4,179.0,1.2044054687500001e-12,2.5238892197245458e-15
3.5,179.0,1.2836956923076923e-12,1.195865341793645e-15
3.6,179.0,1.3219326984126985e-12,1.826018088982822e-15
3.7,179.0,1.3671181538461538e-12,2.8042653048931703e-15
3.8,179.0,1.387057230769231e-12,2.806964521124079e-15
3.9,179.0,1.465892419354839e-12,2.1174878564812784e-15
4.0,179.0,1.5145174603174606e-12,2.1616034562457593e-15
4.1,179.0,1.5610209523809524e-12,2.289192907558557e-15
4.2,179.0,1.6071963076923075e-12,2.7830875670097167e-15
4.3,179.0,1.60293828125e-12,2.6745364719114132e-15
4.4,179.0,1.67512765625e-12,2.2381080238616713e-15
4.5,179.0,1.6972411111111108e-12,2.6272254251727762e-15
4.6,179.0,1.68168873015873e-12,2.6090050510907314e-15
4.7,179.0,1.721403174603175e-12,3.613683241121911e-15
4.8,179.0,1.6921328125e-12,2.645224604165389e-15
4.9,179.0,1.70364078125e-12,1.803692208023189e-15
5.0,179.0,1.7145654838709679e-12,2.060263496546965e-15
5.1,179.0,1.714084098360656e-12,2.60674985759106e-15
5.2,179.0,1.7362211475409836e-12,3.1895344946941554e-15
5.3,179.0,1.798355573770492e-12,3.852705164962189e-15
5.4,179.0,1.7783278688524589e-12,1.467169174445141e-15
5.5,179.0,1.7721739999999998e-12,2.301616246128888e-15
5.6,179.0,1.7847516129032255e-12,2.693585147455824e-15
5.7,179.0,1.7489718032786885e-12,1.9067612553015086e-15
5.8,179.0,1.7731342622950823e-12,1.7576970203420565e-15
5.9,179.0,1.8102315e-12,2.0828278563449916e-15
6.0,179.0,1.785811639344262e-12,3.34016054454482e-15
6.1,179.0,1.6975037704918028e-12,1.3341293052652982e-15
6.2,179.0,1.673272741935484e-12,1.7258550968325822e-15
6.3,179.0,1.7185068852459017e-12,2.3108302150466525e-15
6.4,179.0,1.745598524590164e-12,3.650889778534848e-15
6.5,179.0,1.784527868852459e-12,2.9004900022023517e-15
6.6,179.0,1.7786767213114756e-12,2.070608497435945e-15
6.7,179.0,1.7803339344262296e-12,2.5148010049560052e-15
6.8,179.0,1.7825286885245901e-12,2.5302246839184933e-15
6.9,179.0,1.7944642622950818e-12,1.727551709144363e-15
7.0,179.0,1.8043677049180328e-12,1.8125100730846157e-15
7.1,179.0,1.7754186885245904e-12,1.9396829308853992e-15
7.2,179.0,1.7922611475409836e-12,3.2954483288572023e-15
7.3,179.0,1.772252258064516e-12,1.5464092949677602e-15
7.4,179.0,1.8097632786885248e-12,3.4983331287908005e-15
7.5,179.0,1.8181940983606558e-12,1.7124215144063779e-15
7.6,179.0,1.8910279032258068e-12,2.261618368560499e-15
7.7,179.0,1.871943548387097e-12,2.9537539748694238e-15
7.8,179.0,1.8925790163934424e-12,2.5922902426669345e-15
7.9,179.0,1.9048417741935486e-12,2.237794278361647e-15
8.0,179.0,1.9022183606557376e-12,4.288499480928198e-15
8.1,179.0,1.846195573770492e-12,1.2210980674939775e-15
8.2,179.0,1.895701475409836e-12,3.975960690826748e-15
8.3,179.0,1.8393324590163937e-12,2.4147905315464315e-15
8.4,179.0,1.8445012903225806e-12,2.7568159547416193e-15
8.5,179.0,1.8684068333333336e-12,2.6955902620109288e-15
8.6,179.0,1.895104426229508e-12,1.3131958494962284e-15
8.7,179.0,1.9024655737704917e-12,4.849523638766565e-15
8.8,179.0,1.853129344262295e-12,2.6265277748479965e-15
8.9,179.0,1.8351795081967213e-12,1.937820520617917e-15
9.0,179.0,1.8072508196721312e-12,2.396320426824925e-15
9.1,179.0,1.8268263934426228e-12,2.04572644049119e-15
9.2,179.0,1.8267078688524587e-12,2.547782127907488e-15
9.3,179.0,1.7972946774193548e-12,1.1651672676440388e-15
9.4,179.0,1.8342352459016393e-12,2.4322366109863756e-15
9.5,179.0,1.8135668852459017e-12,1.8870800420875148e-15
9.6,179.0,1.8358981967213114e-12,3.73919593145693e-15
9.7,179.0,1.7895618032786886e-12,2.9308755742478188e-15
9.8,179.0,1.837809672131148e-12,3.281513446687494e-15
9.9,179.0,1.846603606557377e-12,2.9746831161728795e-15
10.0,179.0,1.8305875409836065e-12,3.066790822282208e-15
10.1,179.0,1.7956667213114755e-12,2.830947658480883e-15
10.2,179.0,1.8585898387096777e-12,2.3385413119811773e-15
10.3,179.0,1.8126083870967743e-12,1.4233272525763543e-15
10.4,179.0,1.8235074193548388e-12,2.3007877212299545e-15
10.5,179.0,1.86023435483871e-12,2.7875781825591363e-15
10.6,179.0,1.8450781967213115e-12,1.913577416181058e-15
10.7,179.0,1.916126557377049e-12,2.179730484971355e-15
10.8,179.0,1.86951868852459e-12,2.5785774623609536e-15
10.9,179.0,1.849808360655738e-12,2.2753903856626964e-15
11.0,179.0,1.8456037704918034e-12,1.857342817445818e-15
11.1,179.0,1.8669578688524587e-12,2.925222006976048e-15
11.2,179.0,1.8460900000000003e-12,3.0536473712934628e-15
11.3,179.0,1.842325806451613e-12,1.6454413510576421e-15
11.4,179.0,1.821698852459016e-12,2.4560803903949876e-15
11.5,179.0,1.7969759999999996e-12,2.1424079158222364e-15
11.6,179.0,1.7865409836065575e-12,4.0764594332105196e-15
11.7,179.0,1.8072275409836069e-12,1.9081757738658943e-15
11.8,179.0,1.7779595081967213e-12,2.2106037415699174e-15
11.9,179.0,1.8445838333333333e-12,1.8066501858360626e-15
12.0,179.0,1.8177493442622948e-12,1.9265437604677425e-15
12.1,179.0,1.7818568852459018e-12,2.1377481834727562e-15
12.2,179.0,1.7227590163934429e-12,2.8006678063475005e-15
12.3,179.0,1.7964595000000001e-12,2.119081397222757e-15
12.4,179.0,1.7935521311475407e-12,1.722959478301059e-15
12.5,179.0,1.7757008333333334e-12,3.0887402348572356e-15
12.6,179.0,1.7427361666666668e-12,1.8221560198424688e-15
12.7,179.0,1.7159809677419355e-12,2.2347639266812272e-15
12.8,179.0,1.7098646666666667e-12,1.4085613122510388e-15
12.9,179.0,1.6991532258064515e-12,2.5940150115276678e-15
13.0,179.0,1.6466034426229507e-12,1.3598471799710984e-15
13.1,179.0,1.599785573770492e-12,3.192313880741264e-15
13.2,179.0,1.534958852459016e-12,3.3543109166048595e-15
13.3,179.0,1.5202798360655735e-12,1.975694659988828e-15
13.4,179.0,1.4610973770491804e-12,1.4965910183648808e-15
13.5,179.0,1.4549091803278691e-12,2.6733372546564746e-15
13.6,179.0,1.4251001612903224e-12,2.552234768761875e-15
13.7,179.0,1.4076770491803279e-12,2.714387016287049e-15
13.8,179.0,1.3642640000000004e-12,2.6360047968258495e-15
13.9,179.0,1.281989344262295e-12,3.926322247228447e-15
14.0,179.0,1.2054457377049177e-12,2.069601907057522e-15
14.1,179.0,1.1277260655737705e-12,3.347314986339675e-15
14.2,179.0,1.1178168852459017e-12,3.3977824355342625e-15
14.3,179.0,1.0815985483870965e-12,2.4342679708574527e-15
14.4,179.0,1.0194879016393445e-12,2.6487453408205616e-15
14.5,179.0,9.703612786885244e-13,1.9390970904017105e-15
14.6,179.0,8.907204000000001e-13,2.206972176384048e-15
14.7,179.0,8.629704918032787e-13,1.7967653998155054e-15
14.8,179.0,7.755103442622951e-13,3.101696918233644e-15
14.9,179.0,7.6406865e-13,2.6140970872500977e-15
15.0,179.0,7.321148196721311e-13,2.3590864109168695e-15
15.1,179.0,6.875296166666667e-13,1.0135453114608433e-15
15.2,179.0,6.370422580645162e-13,2.9178741003194475e-15
15.3,179.0,5.755276393442622e-13,2.07885398201627e-15
15.4,179.0,5.762401803278689e-13,1.6650707328182586e-15
15.5,179.0,5.371373870967742e-13,1.4145128407573572e-15
15.6,179.0,4.885397868852458e-13,9.344518561670733e-16
15.7,179.0,4.5175834426229515e-13,2.0242170315061928e-15
15.8,179.0,5.066588688524591e-13,1.9060866116672985e-15
15.9,179.0,4.856200666666666e-13,1.8161606302653754e-15
16.0,179.0,4.754135901639345e-13,1.5714738868453539e-15
16.1,179.0,4.715177166666667e-13,5.4704491408177014e-15
16.2,179.0,5.071922459016392e-13,1.749513846498321e-15
16.3,179.0,4.793873114754099e-13,1.7682167065075076e-15
16.4,179.0,4.558062666666666e-13,2.273568745614928e-15
16.5,179.0,4.4701668333333333e-13,2.1450166059304974e-15
16.6,179.0,4.1077672131147545e-13,1.501254317116409e-15
16.7,179.0,4.0739893442622946e-13,3.0023020032851086e-15
16.8,179.0,4.367822950819672e-13,3.055290439840163e-15
16.9,179.0,4.1316762295081966e-13,2.7270428915027427e-15
17.0,179.0,3.927152786885246e-13,9.839114656181033e-16
17.1,179.0,4.624983770491803e-13,1.8756514926794976e-15
17.2,179.0,4.323935245901639e-13,1.7977435916415127e-15
17.3,179.0,4.133810806451613e-13,1.3665467300080615e-15
17.4,179.0,3.950057258064516e-13,1.947195086148801e-15
17.5,179.0,4.2966924590163934e-13,2.5972958356666594e-15
17.6,179.0,4.641848032786886e-13,2.1191387342290255e-15
17.7,179.0,4.4870034426229505e-13,3.833320838564926e-15
17.8,179.0,4.5073715000000003e-13,1.3268937043639017e-15
17.9,179.0,4.606673114754098e-13,4.101370864779248e-15
18.0,179.0,4.726760819672132e-13,1.614823577983468e-15
18.1,179.0,4.158520163934426e-13,2.2965017008649653e-15
18.2,179.0,4.2308518032786887e-13,1.5413888963904338e-15
18.3,179.0,4.4989534426229503e-13,1.6735387826137324e-15
18.4,179.0,3.8648547540983605e-13,1.769927905890145e-15
18.5,179.0,4.153937049180327e-13,3.2275016766033497e-15
18.6,179.0,4.352001147540984e-13,2.422961923719355e-15
18.7,179.0,4.108161935483871e-13,1.4602751659430085e-15
18.8,179.0,4.2334826229508197e-13,2.033134905283144e-15
18.9,179.0,4.4425332786885245e-13,2.3227993013418235e-15
19.0,179.0,4.965957704918033e-13,1.4079780500447874e-15
19.1,179.0,4.644634262295082e-13,1.5909878636878575e-15
19.2,179.0,4.4987732786885247e-13,1.4347890277915647e-15
19.3,179.0,4.982834426229508e-13,1.0871947704864919e-15
19.4,179.0,4.738972131147541e-13,3.4702451720224386e-15
19.5,179.0,4.1008313114754097e-13,2.1104232762612907e-15
19.6,179.0,4.521277540983607e-13,1.4952720796326188e-15
19.7,179.0,4.4475165573770494e-13,1.0297105264491403e-15
19.8,179.0,4.816752e-13,1.6811964175352424e-15
19.9,179.0,4.448005573770491e-13,2.442551189233527e-15
20.0,179.0,4.1341829508196717e-13,2.7834452758258916e-15